ID,labels
ML_OLI_377,Not_offensive
ML_OLI_378,Not_offensive
ML_OLI_379,Not_offensive
ML_OLI_380,Not_offensive
ML_OLI_381,Not_offensive
ML_OLI_382,Not_offensive
ML_OLI_383,Not_offensive
ML_OLI_384,Not_offensive
ML_OLI_385,Not_offensive
ML_OLI_386,Not_offensive
ML_OLI_387,not-malayalam
ML_OLI_388,Not_offensive
ML_OLI_389,Not_offensive
ML_OLI_390,Not_offensive
ML_OLI_391,Not_offensive
ML_OLI_392,Not_offensive
ML_OLI_393,Not_offensive
ML_OLI_394,Not_offensive
ML_OLI_395,Not_offensive
ML_OLI_396,Not_offensive
ML_OLI_397,Not_offensive
ML_OLI_398,Offensive_Targeted_Insult_Individual
ML_OLI_399,Not_offensive
ML_OLI_400,Not_offensive
ML_OLI_401,Not_offensive
ML_OLI_402,Not_offensive
ML_OLI_403,Not_offensive
ML_OLI_404,Not_offensive
ML_OLI_405,Not_offensive
ML_OLI_406,Not_offensive
ML_OLI_407,Not_offensive
ML_OLI_408,Not_offensive
ML_OLI_409,Not_offensive
ML_OLI_410,Not_offensive
ML_OLI_411,Not_offensive
ML_OLI_412,Not_offensive
ML_OLI_413,Not_offensive
ML_OLI_414,Not_offensive
ML_OLI_415,Not_offensive
ML_OLI_416,Not_offensive
ML_OLI_417,Not_offensive
ML_OLI_418,Not_offensive
ML_OLI_419,Not_offensive
ML_OLI_420,Not_offensive
ML_OLI_421,Not_offensive
ML_OLI_422,Not_offensive
ML_OLI_423,Not_offensive
ML_OLI_424,Not_offensive
ML_OLI_425,Not_offensive
ML_OLI_426,Not_offensive
ML_OLI_427,Not_offensive
ML_OLI_428,Offensive_Targeted_Insult_Individual
ML_OLI_429,Not_offensive
ML_OLI_430,Not_offensive
ML_OLI_431,Not_offensive
ML_OLI_432,Not_offensive
ML_OLI_433,Offensive_Untargetede
ML_OLI_434,Not_offensive
ML_OLI_435,Not_offensive
ML_OLI_436,not-malayalam
ML_OLI_437,Not_offensive
ML_OLI_438,Not_offensive
ML_OLI_439,Not_offensive
ML_OLI_440,not-malayalam
ML_OLI_441,Not_offensive
ML_OLI_442,Not_offensive
ML_OLI_443,Not_offensive
ML_OLI_444,Not_offensive
ML_OLI_445,Not_offensive
ML_OLI_446,not-malayalam
ML_OLI_447,Not_offensive
ML_OLI_448,Not_offensive
ML_OLI_449,Not_offensive
ML_OLI_450,Not_offensive
ML_OLI_451,Not_offensive
ML_OLI_452,Not_offensive
ML_OLI_453,Not_offensive
ML_OLI_454,Not_offensive
ML_OLI_455,Not_offensive
ML_OLI_456,Not_offensive
ML_OLI_457,Not_offensive
ML_OLI_458,Not_offensive
ML_OLI_459,Not_offensive
ML_OLI_460,Not_offensive
ML_OLI_461,Not_offensive
ML_OLI_462,Offensive_Targeted_Insult_Individual
ML_OLI_463,Not_offensive
ML_OLI_464,Not_offensive
ML_OLI_465,Not_offensive
ML_OLI_466,Not_offensive
ML_OLI_467,Not_offensive
ML_OLI_468,Not_offensive
ML_OLI_469,Not_offensive
ML_OLI_470,Not_offensive
ML_OLI_471,not-malayalam
ML_OLI_472,Not_offensive
ML_OLI_473,Not_offensive
ML_OLI_474,not-malayalam
ML_OLI_475,Not_offensive
ML_OLI_476,Not_offensive
ML_OLI_477,Not_offensive
ML_OLI_478,Not_offensive
ML_OLI_479,Not_offensive
ML_OLI_480,Not_offensive
ML_OLI_481,Not_offensive
ML_OLI_482,Not_offensive
ML_OLI_483,Not_offensive
ML_OLI_484,Not_offensive
ML_OLI_485,Not_offensive
ML_OLI_486,Not_offensive
ML_OLI_487,Not_offensive
ML_OLI_488,Not_offensive
ML_OLI_489,Not_offensive
ML_OLI_490,Not_offensive
ML_OLI_491,Not_offensive
ML_OLI_492,Not_offensive
ML_OLI_493,Not_offensive
ML_OLI_494,Not_offensive
ML_OLI_495,Not_offensive
ML_OLI_496,Offensive_Targeted_Insult_Group
ML_OLI_497,Not_offensive
ML_OLI_498,Not_offensive
ML_OLI_499,not-malayalam
ML_OLI_500,Not_offensive
ML_OLI_501,Not_offensive
ML_OLI_502,Not_offensive
ML_OLI_503,Not_offensive
ML_OLI_504,Not_offensive
ML_OLI_505,Not_offensive
ML_OLI_506,Not_offensive
ML_OLI_507,Not_offensive
ML_OLI_508,Not_offensive
ML_OLI_509,Not_offensive
ML_OLI_510,Not_offensive
ML_OLI_511,Not_offensive
ML_OLI_512,Not_offensive
ML_OLI_513,Not_offensive
ML_OLI_514,not-malayalam
ML_OLI_515,Not_offensive
ML_OLI_516,Not_offensive
ML_OLI_517,Not_offensive
ML_OLI_518,Not_offensive
ML_OLI_519,Not_offensive
ML_OLI_520,Not_offensive
ML_OLI_521,not-malayalam
ML_OLI_522,Not_offensive
ML_OLI_523,Not_offensive
ML_OLI_524,Not_offensive
ML_OLI_525,Not_offensive
ML_OLI_526,Not_offensive
ML_OLI_527,Not_offensive
ML_OLI_528,Not_offensive
ML_OLI_529,Not_offensive
ML_OLI_530,Not_offensive
ML_OLI_531,Not_offensive
ML_OLI_532,Not_offensive
ML_OLI_533,not-malayalam
ML_OLI_534,not-malayalam
ML_OLI_535,Not_offensive
ML_OLI_536,Not_offensive
ML_OLI_537,Not_offensive
ML_OLI_538,Not_offensive
ML_OLI_539,Not_offensive
ML_OLI_540,Not_offensive
ML_OLI_541,Not_offensive
ML_OLI_542,Not_offensive
ML_OLI_543,Not_offensive
ML_OLI_544,Not_offensive
ML_OLI_545,Not_offensive
ML_OLI_546,Not_offensive
ML_OLI_547,Not_offensive
ML_OLI_548,not-malayalam
ML_OLI_549,Not_offensive
ML_OLI_550,Not_offensive
ML_OLI_551,Not_offensive
ML_OLI_552,Not_offensive
ML_OLI_553,Not_offensive
ML_OLI_554,Not_offensive
ML_OLI_555,not-malayalam
ML_OLI_556,Not_offensive
ML_OLI_557,Not_offensive
ML_OLI_558,Not_offensive
ML_OLI_559,Not_offensive
ML_OLI_560,Not_offensive
ML_OLI_561,Not_offensive
ML_OLI_562,Not_offensive
ML_OLI_563,Not_offensive
ML_OLI_564,Not_offensive
ML_OLI_565,Offensive_Targeted_Insult_Individual
ML_OLI_566,Not_offensive
ML_OLI_567,Not_offensive
ML_OLI_568,Not_offensive
ML_OLI_569,Not_offensive
ML_OLI_570,Not_offensive
ML_OLI_571,Not_offensive
ML_OLI_572,Not_offensive
ML_OLI_573,Not_offensive
ML_OLI_574,Not_offensive
ML_OLI_575,Not_offensive
ML_OLI_576,Not_offensive
ML_OLI_577,Not_offensive
ML_OLI_578,Not_offensive
ML_OLI_579,Not_offensive
ML_OLI_580,Not_offensive
ML_OLI_581,Not_offensive
ML_OLI_582,Not_offensive
ML_OLI_583,Not_offensive
ML_OLI_584,Not_offensive
ML_OLI_585,Not_offensive
ML_OLI_586,Not_offensive
ML_OLI_587,not-malayalam
ML_OLI_588,Not_offensive
ML_OLI_589,Not_offensive
ML_OLI_590,Not_offensive
ML_OLI_591,Not_offensive
ML_OLI_592,not-malayalam
ML_OLI_593,Not_offensive
ML_OLI_594,Not_offensive
ML_OLI_595,Not_offensive
ML_OLI_596,Not_offensive
ML_OLI_597,Not_offensive
ML_OLI_598,Not_offensive
ML_OLI_599,Not_offensive
ML_OLI_600,Not_offensive
ML_OLI_601,Not_offensive
ML_OLI_602,Not_offensive
ML_OLI_603,Not_offensive
ML_OLI_604,Not_offensive
ML_OLI_605,Not_offensive
ML_OLI_606,Not_offensive
ML_OLI_607,Not_offensive
ML_OLI_608,Not_offensive
ML_OLI_609,Offensive_Targeted_Insult_Group
ML_OLI_610,Not_offensive
ML_OLI_611,Not_offensive
ML_OLI_612,Not_offensive
ML_OLI_613,Not_offensive
ML_OLI_614,Not_offensive
ML_OLI_615,Not_offensive
ML_OLI_616,Not_offensive
ML_OLI_617,Not_offensive
ML_OLI_618,Not_offensive
ML_OLI_619,Not_offensive
ML_OLI_620,Offensive_Untargetede
ML_OLI_621,Not_offensive
ML_OLI_622,Not_offensive
ML_OLI_623,not-malayalam
ML_OLI_624,not-malayalam
ML_OLI_625,Not_offensive
ML_OLI_626,Offensive_Untargetede
ML_OLI_627,Not_offensive
ML_OLI_628,Not_offensive
ML_OLI_629,Not_offensive
ML_OLI_630,Not_offensive
ML_OLI_631,Not_offensive
ML_OLI_632,Not_offensive
ML_OLI_633,Not_offensive
ML_OLI_634,Not_offensive
ML_OLI_635,Not_offensive
ML_OLI_636,Not_offensive
ML_OLI_637,not-malayalam
ML_OLI_638,Not_offensive
ML_OLI_639,Not_offensive
ML_OLI_640,Not_offensive
ML_OLI_641,Not_offensive
ML_OLI_642,Not_offensive
ML_OLI_643,Not_offensive
ML_OLI_644,Not_offensive
ML_OLI_645,Not_offensive
ML_OLI_646,Not_offensive
ML_OLI_647,Not_offensive
ML_OLI_648,Not_offensive
ML_OLI_649,Not_offensive
ML_OLI_650,Not_offensive
ML_OLI_651,Offensive_Targeted_Insult_Group
ML_OLI_652,Offensive_Targeted_Insult_Group
ML_OLI_653,Not_offensive
ML_OLI_654,Not_offensive
ML_OLI_655,Not_offensive
ML_OLI_656,Not_offensive
ML_OLI_657,Not_offensive
ML_OLI_658,Not_offensive
ML_OLI_659,Not_offensive
ML_OLI_660,Not_offensive
ML_OLI_661,Not_offensive
ML_OLI_662,Not_offensive
ML_OLI_663,Not_offensive
ML_OLI_664,Not_offensive
ML_OLI_665,Not_offensive
ML_OLI_666,Not_offensive
ML_OLI_667,Not_offensive
ML_OLI_668,Not_offensive
ML_OLI_669,Not_offensive
ML_OLI_670,Not_offensive
ML_OLI_671,not-malayalam
ML_OLI_672,Not_offensive
ML_OLI_673,Not_offensive
ML_OLI_674,Not_offensive
ML_OLI_675,Not_offensive
ML_OLI_676,Not_offensive
ML_OLI_677,Not_offensive
ML_OLI_678,not-malayalam
ML_OLI_679,Not_offensive
ML_OLI_680,Not_offensive
ML_OLI_681,Not_offensive
ML_OLI_682,Not_offensive
ML_OLI_683,Not_offensive
ML_OLI_684,not-malayalam
ML_OLI_685,Not_offensive
ML_OLI_686,not-malayalam
ML_OLI_687,Not_offensive
ML_OLI_688,Not_offensive
ML_OLI_689,Not_offensive
ML_OLI_690,Not_offensive
ML_OLI_691,Not_offensive
ML_OLI_692,Not_offensive
ML_OLI_693,not-malayalam
ML_OLI_694,Not_offensive
ML_OLI_695,Offensive_Targeted_Insult_Individual
ML_OLI_696,Not_offensive
ML_OLI_697,Not_offensive
ML_OLI_698,not-malayalam
ML_OLI_699,Not_offensive
ML_OLI_700,Not_offensive
ML_OLI_701,Not_offensive
ML_OLI_702,Not_offensive
ML_OLI_703,Not_offensive
ML_OLI_704,Not_offensive
ML_OLI_705,Not_offensive
ML_OLI_706,Not_offensive
ML_OLI_707,Not_offensive
ML_OLI_708,Not_offensive
ML_OLI_709,not-malayalam
ML_OLI_710,not-malayalam
ML_OLI_711,Not_offensive
ML_OLI_712,Not_offensive
ML_OLI_713,Not_offensive
ML_OLI_714,Not_offensive
ML_OLI_715,Not_offensive
ML_OLI_716,Not_offensive
ML_OLI_717,Not_offensive
ML_OLI_718,Not_offensive
ML_OLI_719,Not_offensive
ML_OLI_720,Not_offensive
ML_OLI_721,Not_offensive
ML_OLI_722,Not_offensive
ML_OLI_723,Not_offensive
ML_OLI_724,Not_offensive
ML_OLI_725,not-malayalam
ML_OLI_726,Not_offensive
ML_OLI_727,Not_offensive
ML_OLI_728,Not_offensive
ML_OLI_729,Not_offensive
ML_OLI_730,Not_offensive
ML_OLI_731,Not_offensive
ML_OLI_732,Not_offensive
ML_OLI_733,Not_offensive
ML_OLI_734,Not_offensive
ML_OLI_735,Not_offensive
ML_OLI_736,Not_offensive
ML_OLI_737,Not_offensive
ML_OLI_738,Not_offensive
ML_OLI_739,Not_offensive
ML_OLI_740,Not_offensive
ML_OLI_741,Not_offensive
ML_OLI_742,Not_offensive
ML_OLI_743,Not_offensive
ML_OLI_744,Not_offensive
ML_OLI_745,Not_offensive
ML_OLI_746,Not_offensive
ML_OLI_747,Not_offensive
ML_OLI_748,Not_offensive
ML_OLI_749,Not_offensive
ML_OLI_750,Not_offensive
ML_OLI_751,Not_offensive
ML_OLI_752,Not_offensive
ML_OLI_753,Not_offensive
ML_OLI_754,Not_offensive
ML_OLI_755,Not_offensive
ML_OLI_756,Not_offensive
ML_OLI_757,Not_offensive
ML_OLI_758,Not_offensive
ML_OLI_759,Not_offensive
ML_OLI_760,Not_offensive
ML_OLI_761,Not_offensive
ML_OLI_762,Not_offensive
ML_OLI_763,Not_offensive
ML_OLI_764,Not_offensive
ML_OLI_765,Not_offensive
ML_OLI_766,Not_offensive
ML_OLI_767,Not_offensive
ML_OLI_768,not-malayalam
ML_OLI_769,Not_offensive
ML_OLI_770,Not_offensive
ML_OLI_771,Not_offensive
ML_OLI_772,Not_offensive
ML_OLI_773,Not_offensive
ML_OLI_774,Not_offensive
ML_OLI_775,not-malayalam
ML_OLI_776,Not_offensive
ML_OLI_777,Not_offensive
ML_OLI_778,Not_offensive
ML_OLI_779,Not_offensive
ML_OLI_780,Not_offensive
ML_OLI_781,Not_offensive
ML_OLI_782,Not_offensive
ML_OLI_783,Not_offensive
ML_OLI_784,Not_offensive
ML_OLI_785,Not_offensive
ML_OLI_786,Not_offensive
ML_OLI_787,Not_offensive
ML_OLI_788,Not_offensive
ML_OLI_789,Not_offensive
ML_OLI_790,Not_offensive
ML_OLI_791,Not_offensive
ML_OLI_792,Not_offensive
ML_OLI_793,Not_offensive
ML_OLI_794,Not_offensive
ML_OLI_795,Not_offensive
ML_OLI_796,not-malayalam
ML_OLI_797,Not_offensive
ML_OLI_798,Not_offensive
ML_OLI_799,Not_offensive
ML_OLI_800,not-malayalam
ML_OLI_801,Not_offensive
ML_OLI_802,Not_offensive
ML_OLI_803,Not_offensive
ML_OLI_804,not-malayalam
ML_OLI_805,Not_offensive
ML_OLI_806,Not_offensive
ML_OLI_807,Not_offensive
ML_OLI_808,Offensive_Targeted_Insult_Group
ML_OLI_809,not-malayalam
ML_OLI_810,Not_offensive
ML_OLI_811,Not_offensive
ML_OLI_812,Not_offensive
ML_OLI_813,Not_offensive
ML_OLI_814,Not_offensive
ML_OLI_815,Not_offensive
ML_OLI_816,Not_offensive
ML_OLI_817,Not_offensive
ML_OLI_818,Not_offensive
ML_OLI_819,Not_offensive
ML_OLI_820,Not_offensive
ML_OLI_821,Not_offensive
ML_OLI_822,Not_offensive
ML_OLI_823,Not_offensive
ML_OLI_824,Not_offensive
ML_OLI_825,Offensive_Targeted_Insult_Individual
ML_OLI_826,Not_offensive
ML_OLI_827,Not_offensive
ML_OLI_828,Not_offensive
ML_OLI_829,Not_offensive
ML_OLI_830,Not_offensive
ML_OLI_831,not-malayalam
ML_OLI_832,not-malayalam
ML_OLI_833,Not_offensive
ML_OLI_834,not-malayalam
ML_OLI_835,not-malayalam
ML_OLI_836,Not_offensive
ML_OLI_837,not-malayalam
ML_OLI_838,Not_offensive
ML_OLI_839,Not_offensive
ML_OLI_840,Not_offensive
ML_OLI_841,Not_offensive
ML_OLI_842,Not_offensive
ML_OLI_843,Not_offensive
ML_OLI_844,not-malayalam
ML_OLI_845,Not_offensive
ML_OLI_846,Not_offensive
ML_OLI_847,Not_offensive
ML_OLI_848,Not_offensive
ML_OLI_849,Not_offensive
ML_OLI_850,Not_offensive
ML_OLI_851,Not_offensive
ML_OLI_852,Not_offensive
ML_OLI_853,Not_offensive
ML_OLI_854,Not_offensive
ML_OLI_855,Not_offensive
ML_OLI_856,Not_offensive
ML_OLI_857,Not_offensive
ML_OLI_858,Not_offensive
ML_OLI_859,Not_offensive
ML_OLI_860,Not_offensive
ML_OLI_861,Not_offensive
